id,type_id,action_id,scene_id,target_objs_id,target_actions,meaning,language_words_op,language_words_ad,gesture_words_ad,g_pointing_obj_probs
04-03-34-4_0,4,0,04-03,['04-03-06-cyl-g-03'],['push'],push green small solid,"[['green', 'small', 'solid']]",[['move']],[['g0']],"[[0.37525954704867914, 0.06397593826086817, 0.15580150518455516, 0.023080787332912318, 0.12137753570372914, 1.0, 1.0, 0.009549686176611973, 0.13725574442888588, 0.016826546622824786, 0.01809299122890057, 0.017323879377827443, 0.008971169132015108, 0.013188875318300436, 0.01589747827766491, 0.023398315906225257]]"
04-03-35-0_0,0,0,04-03,['04-03-07-cyl-g-03'],['push'],push green cylinder,"[['green', 'cylinder']]",[['move']],[['g0']],"[[0.027657004588165703, 0.05381454612215767, 0.047699634604441495, 0.11670052939709244, 0.03601966211493433, 0.05830262283396721, 0.03999070689138233, 1.0, 0.04482549246855034, 0.055391561969429494, 0.058352007710126524, 1.0, 0.3233839840260947, 0.1131322605387296, 1.0, 0.024729986734928034]]"
04-03-36-1_0,1,0,04-03,['04-03-07-cyl-g-03'],['push'],push green small cylinder,"[['green', 'small', 'cylinder']]",[['move']],[['g0']],"[[0.028903350361057137, 0.056580521428892215, 0.05036988425977598, 0.13289867113068252, 0.0377543888961943, 0.061568059658605505, 0.04178573973207592, 1.0, 0.04770229527541146, 0.05928111333916741, 0.061015561573890716, 1.0, 0.2693386512977186, 0.12710559633968907, 1.0, 0.025696166706839135]]"
04-03-37-2_0,2,0,04-03,['04-03-07-cyl-g-03'],['push'],push cylinder,[['cylinder']],[['move']],[['g0']],"[[0.025691087556354845, 0.05144541401875351, 0.044946903245196304, 0.10296237140323117, 0.03330115452241729, 0.054197947249369216, 0.03660823525017089, 1.0, 0.04129046481278759, 0.04841827447099326, 0.05751891825028746, 1.0, 0.37164247996493965, 0.10884542027221991, 1.0, 0.023131328983278788]]"
04-03-38-3_0,3,0,04-03,['04-03-07-cyl-g-03'],['push'],push green solid,"[['green', 'solid']]",[['move']],[['g0']],"[[0.027755555538927335, 0.05451779638408634, 0.048250755472306624, 0.12000001762243936, 0.03615496764063493, 0.058782552398227335, 0.039989655367728145, 1.0, 0.04524911270280751, 0.05533290752471826, 0.05940225526827615, 1.0, 0.3113183911706768, 0.11844804981546488, 1.0, 0.024797983093706337]]"
04-03-39-4_0,4,0,04-03,['04-03-07-cyl-g-03'],['push'],push green small solid,"[['green', 'small', 'solid']]",[['move']],[['g0']],"[[0.026841379896433728, 0.05275919060667152, 0.04654900861579676, 0.11190502857086784, 0.03490829248195827, 0.05662906883461283, 0.03861548458654898, 1.0, 0.0434262362572058, 0.05270711006031792, 0.057785800232837276, 1.0, 0.3418818799611805, 0.11194071604879073, 1.0, 0.024050803846777758]]"
04-03-40-0_0,0,0,04-03,['04-03-08-cub-g-10'],['push'],push green cube,"[['green', 'cube']]",[['move']],[['g0']],"[[0.07985289753079451, 0.2322182711286588, 1.0, 0.10590481423306292, 0.23425561196103845, 1.0, 0.08914782026861175, 0.01892600612007837, 1.0, 0.03900730946471668, 0.04029577170825275, 0.04628017998289521, 0.016968911262645506, 0.031740348429768916, 0.034960043934569564, 0.030442013974906586]]"
04-03-41-1_0,1,0,04-03,['04-03-08-cub-g-10'],['push'],push green big cube,"[['green', 'big', 'cube']]",[['move']],[['g0']],"[[0.08328634009763354, 0.18243064658612343, 1.0, 0.085205078876735, 0.31819876491353116, 1.0, 0.09879759094979568, 0.017186894320425364, 1.0, 0.03585831210674299, 0.035408496099484474, 0.04023244220120709, 0.015482502301368035, 0.028010656631612986, 0.031130743855607906, 0.028771531059732385]]"
04-03-42-2_0,2,0,04-03,['04-03-08-cub-g-10'],['push'],push cube,[['cube']],[['move']],[['g0']],"[[0.08291714329966712, 0.17308311512236096, 1.0, 0.11600826878092625, 0.24511843349104262, 1.0, 0.1083715734388931, 0.02032843643864252, 1.0, 0.04465588775231083, 0.04048826266372988, 0.048845092912633094, 0.018216899417067133, 0.03355152043854587, 0.03679028546074006, 0.031625080783440535]]"
04-03-43-3_0,3,0,04-03,['04-03-08-cub-g-10'],['push'],push green solid,"[['green', 'solid']]",[['move']],[['g0']],"[[0.0008271765285202253, 0.0018466176487516464, 0.005249453563277628, 1.0, 0.0015000410503995848, 0.983350509076054, 0.0012009790315107753, 0.0004174823149768507, 1.0, 0.0012115320144655036, 0.0007275163809078168, 0.0012964505014141218, 0.00036069147997153117, 0.0007826593289712864, 0.000780125099501049, 0.00044876598127762334]]"
04-03-44-4_0,4,0,04-03,['04-03-08-cub-g-10'],['push'],push green big solid,"[['green', 'big', 'solid']]",[['move']],[['g0']],"[[0.07773113226322084, 0.2890348131076644, 1.0, 0.08428192386387376, 0.2426711229106649, 1.0, 0.07805655570201095, 0.016627647602784085, 1.0, 0.03273501924276875, 0.03689384983084822, 0.04014006797805637, 0.014960893370375136, 0.027743627210768375, 0.030901225466429965, 0.028222121450534068]]"
04-03-45-0_0,0,0,04-03,['04-03-09-cyl-g-03'],['push'],push green cylinder,"[['green', 'cylinder']]",[['move']],[['g0']],"[[0.034260194336090684, 0.05995086051935423, 0.06911379043418578, 1.0, 0.0500392075994156, 0.10726547424460152, 0.056475026064393065, 0.04194751552860374, 0.13371269169213357, 1.0, 0.042415087374421186, 0.19972179069577592, 0.03384047124823012, 0.07412702735888264, 0.07291542533803, 0.02421543756588184]]"
04-03-46-1_0,1,0,04-03,['04-03-09-cyl-g-03'],['push'],push green small cylinder,"[['green', 'small', 'cylinder']]",[['move']],[['g0']],"[[0.03248405410658454, 0.05810591973511041, 0.0671507511917384, 1.0, 0.04755504353901944, 0.10282553542389854, 0.0528458568543244, 0.040661534641536434, 0.1319082714112501, 1.0, 0.04115501642442589, 0.22253740615617537, 0.03254174115558105, 0.07535798434733175, 0.07186276184700072, 0.023008123166022753]]"
04-03-47-2_0,2,0,04-03,['04-03-09-cyl-g-03'],['push'],push cylinder,[['cylinder']],[['move']],[['g0']],"[[0.03709935266032314, 0.062461972291904914, 0.07138078280967515, 1.0, 0.05379884740947361, 0.1128544437379276, 0.06257354057365522, 0.044041881662798474, 0.13134267181927606, 1.0, 0.0443149389335761, 0.1714255854724189, 0.03603376265048743, 0.07197838083590387, 0.07448542654790039, 0.026208412594679126]]"
04-03-48-3_0,3,0,04-03,['04-03-09-cyl-g-03'],['push'],push green solid,"[['green', 'solid']]",[['move']],[['g0']],"[[0.03664220221617218, 0.06237056971389985, 0.07270174067990536, 1.0, 0.05366086177115453, 0.11667856437572545, 0.06163980690947184, 0.04144785037914206, 0.14716601023462023, 1.0, 0.04325116705114281, 0.1640859060337764, 0.03395745160342033, 0.07001772751652927, 0.07084955173707017, 0.02553058977796964]]"
04-03-49-4_0,4,0,04-03,['04-03-09-cyl-g-03'],['push'],push green small solid,"[['green', 'small', 'solid']]",[['move']],[['g0']],"[[0.03481717581038649, 0.06036470017344174, 0.06919246780388094, 1.0, 0.05069245753938284, 0.10743863277257544, 0.057659077757799285, 0.04289680437135654, 0.13012443567193444, 1.0, 0.042944147239652314, 0.1963370878915211, 0.03466743198679974, 0.07416642582741179, 0.0740209215143665, 0.024678233639490992]]"
04-03-50-0_0,0,0,04-03,['04-03-10-cub-g-03'],['push'],push green cube,"[['green', 'cube']]",[['move']],[['g0']],"[[0.032005429241797334, 0.3342217302799343, 0.1008517829774359, 0.04558956247489904, 0.03551551176790568, 0.0836518617269848, 0.03292790678405058, 0.026539902896794317, 0.044608062636747006, 0.02416656474646701, 1.0, 0.0644025053259925, 0.025453996473023963, 0.03924952894478567, 0.08119146632920611, 0.029624187393975866]]"
04-03-51-1_0,1,0,04-03,['04-03-10-cub-g-03'],['push'],push green small cube,"[['green', 'small', 'cube']]",[['move']],[['g0']],"[[0.033227871002129865, 0.30912234490812884, 0.1006160595001238, 0.04725021298891379, 0.03687707774147788, 0.08519437054115467, 0.03439520603192812, 0.028136978336235515, 0.04577387280739143, 0.025313456013150604, 1.0, 0.0676428099437351, 0.02707208426213415, 0.04117503065698978, 0.08722647036504008, 0.03097615490146645]]"
04-03-52-2_0,2,0,04-03,['04-03-10-cub-g-03'],['push'],push cube,[['cube']],[['move']],[['g0']],"[[0.03395634769218142, 0.24451199917757524, 0.10055693728250581, 0.0539277413923139, 0.038577312058268684, 0.08717235518731845, 0.03609857719028042, 0.0315580611748588, 0.04912327521055022, 0.02768825900513465, 1.0, 0.0818124906396568, 0.030147147468882387, 0.047223634059018346, 0.10635681306591453, 0.0312890493955401]]"
04-03-53-3_0,3,0,04-03,['04-03-10-cub-g-03'],['push'],push green solid,"[['green', 'solid']]",[['move']],[['g0']],"[[0.031114354025256617, 0.37341066689975194, 0.09739916668828459, 0.041805704947449084, 0.03406731105804321, 0.0805441842339633, 0.03162510241851519, 0.024808308182774453, 0.04196451945602422, 0.02274321105802634, 1.0, 0.05791911627141664, 0.0239066310870511, 0.036121986825295466, 0.07348600762961924, 0.029083729218528705]]"
04-03-54-4_0,4,0,04-03,['04-03-10-cub-g-03'],['push'],push green small solid,"[['green', 'small', 'solid']]",[['move']],[['g0']],"[[0.03291493387063982, 0.31124004948706896, 0.10111972523396202, 0.04735572898986629, 0.036617019488419236, 0.08508995620472873, 0.03407609564981368, 0.027880119540620512, 0.04579855478955744, 0.02515209328772581, 1.0, 0.06776269341324408, 0.026770192323201204, 0.041072118844997466, 0.08659563114666703, 0.03055508772948775]]"
04-03-55-0_0,0,0,04-03,['04-03-11-cub-g-10'],['push'],push green cube,"[['green', 'cube']]",[['move']],[['g0']],"[[0.013307213669235802, 0.02879776379402877, 0.02649459471074705, 0.2963020231817387, 0.01779249539517761, 0.03176394691386332, 0.018799858349582907, 0.08476676090822666, 0.026546057776099963, 0.030787268235418667, 0.029793005999415645, 1.0, 0.04085689980747361, 0.3427278377092111, 1.0, 0.011264273549780221]]"
04-03-56-1_0,1,0,04-03,['04-03-11-cub-g-10'],['push'],push green big cube,"[['green', 'big', 'cube']]",[['move']],[['g0']],"[[0.01276185172308543, 0.028347467999597652, 0.02581263810235816, 0.22384496935390538, 0.017004760934095815, 0.030562158344536215, 0.017826051926897422, 0.07503433152096908, 0.025335710651801527, 0.027773452948221367, 0.029940863578509946, 1.0, 0.038465413785526155, 0.4364492378030743, 1.0, 0.01084109132742149]]"
04-03-57-2_0,2,0,04-03,['04-03-11-cub-g-10'],['push'],push cube,[['cube']],[['move']],[['g0']],"[[0.00844162824359149, 0.018441361581595817, 0.01706061008233307, 0.3253914906091384, 0.011319339984335274, 0.020426268362774124, 0.011903865526699961, 0.046540336643057574, 0.017251508105751864, 0.019793406470123814, 0.018898412438300247, 1.0, 0.024003782415002096, 0.45342421436410707, 1.0, 0.007103775173189171]]"
04-03-58-3_0,3,0,04-03,['04-03-11-cub-g-10'],['push'],push green solid,"[['green', 'solid']]",[['move']],[['g0']],"[[0.023239255069069004, 0.052711961899526025, 0.04573742492683833, 0.14058678219256415, 0.030327959644973222, 0.053058773368636174, 0.031852026398840855, 0.1688254331769517, 0.04147112311785356, 0.04238767383041303, 0.06107219376478135, 1.0, 0.09070350038817773, 0.1976172293106246, 1.0, 0.0204086629107504]]"
04-03-59-4_0,4,0,04-03,['04-03-11-cub-g-10'],['push'],push green big solid,"[['green', 'big', 'solid']]",[['move']],[['g0']],"[[0.019668791800162816, 0.044487548099748565, 0.039465862169427685, 0.17571707565343284, 0.02592636004960037, 0.046088053302612314, 0.0271390027339778, 0.1274701546994631, 0.0370348428679166, 0.038631297690113656, 0.049411147476959086, 1.0, 0.06633450321271181, 0.2856370306147662, 1.0, 0.016988329629107016]]"
04-03-60-0_0,0,0,04-03,['04-03-12-cub-g-03'],['push'],push green cube,"[['green', 'cube']]",[['move']],[['g0']],"[[0.018871297993015065, 0.036472998277831195, 0.03099420289962189, 0.05026844564845671, 0.023975867327027823, 0.03736792243594683, 0.026827631394782208, 0.21206560718431752, 0.027199772291086183, 0.03079555357197622, 0.041984691983812356, 0.3916785121989129, 1.0, 0.05384395057716914, 1.0, 0.017653546216043984]]"
04-03-61-1_0,1,0,04-03,['04-03-12-cub-g-03'],['push'],push green small cube,"[['green', 'small', 'cube']]",[['move']],[['g0']],"[[0.01601068471668136, 0.030749178318942007, 0.02630979017470753, 0.04428602198842997, 0.0204069230761073, 0.03184376049364942, 0.022874291541260982, 0.22769001077071133, 0.02332200143799906, 0.026838467692160903, 0.0349945443733729, 0.4329882737505659, 1.0, 0.046786375019650474, 1.0, 0.014899676645760928]]"
04-03-62-2_0,2,0,04-03,['04-03-12-cub-g-03'],['push'],push cube,[['cube']],[['move']],[['g0']],"[[0.018025916989940903, 0.0348654460572414, 0.02965139333996462, 0.04846176160923166, 0.02291503016180688, 0.035751456126540467, 0.025630663716781864, 0.21315487869810978, 0.026054223127656217, 0.029536095975857286, 0.04010502879448463, 0.40711733203526695, 1.0, 0.05188601815489041, 1.0, 0.016844755212227062]]"
04-03-63-3_0,3,0,04-03,['04-03-12-cub-g-03'],['push'],push green solid,"[['green', 'solid']]",[['move']],[['g0']],"[[0.013593041704176837, 0.02604303175664125, 0.022372417960207985, 0.038635254324203935, 0.017360827170699568, 0.027132913060893212, 0.019470406579965772, 0.23343662944347152, 0.019952495969132653, 0.023176785240245065, 0.029452642572261854, 0.47629431955599577, 1.0, 0.04047344674353619, 1.0, 0.012605787918568387]]"
04-03-64-4_0,4,0,04-03,['04-03-12-cub-g-03'],['push'],push green small solid,"[['green', 'small', 'solid']]",[['move']],[['g0']],"[[0.02111350664374049, 0.04006688382438523, 0.03424364321786759, 0.05549651462854951, 0.02684690924199294, 0.04155407468324903, 0.0302421090711335, 0.22175096462912544, 0.030269347835564106, 0.0348946904524869, 0.04545890784426121, 0.34003798439002375, 1.0, 0.05827809980177983, 1.0, 0.019746363735840537]]"
04-03-65-0_0,0,0,04-03,['04-03-13-cyl-g-03'],['push'],push green cylinder,"[['green', 'cylinder']]",[['move']],[['g0']],"[[0.02367456017632248, 0.05582325688705705, 0.05307311355872619, 1.0, 0.03216396985210639, 0.06230050874246577, 0.03270457643889733, 0.07205734301215161, 0.05577919385200361, 0.055155865827137524, 0.054393704550628176, 1.0, 0.04691655507437558, 1.0, 0.43662751435802644, 0.01932983767010179]]"
04-03-66-1_0,1,0,04-03,['04-03-13-cyl-g-03'],['push'],push green small cylinder,"[['green', 'small', 'cylinder']]",[['move']],[['g0']],"[[0.025334239250005552, 0.06042544983755797, 0.057692220704439086, 1.0, 0.03447731482404586, 0.06749758351181803, 0.03488635247181173, 0.07250420734418386, 0.06095903676225563, 0.05865745181091118, 0.05837786456983758, 1.0, 0.048130887573021267, 1.0, 0.40045764848537524, 0.020599742854737046]]"
04-03-67-2_0,2,0,04-03,['04-03-13-cyl-g-03'],['push'],push cylinder,[['cylinder']],[['move']],[['g0']],"[[0.02676390603819221, 0.06520223173970587, 0.06239047915992158, 1.0, 0.036453916909283963, 0.07240990531369154, 0.03660650907403664, 0.0709633038933744, 0.06584375387733199, 0.06029426332016143, 0.06262015877213024, 1.0, 0.04831669730346664, 1.0, 0.3704558211752416, 0.021679053423461908]]"
04-03-68-3_0,3,0,04-03,['04-03-13-cyl-g-03'],['push'],push green solid,"[['green', 'solid']]",[['move']],[['g0']],"[[0.02418723183839472, 0.05712920725163307, 0.05439870297026239, 1.0, 0.03288064524244192, 0.06384347842681956, 0.03340238473821277, 0.07254764335040499, 0.05731738284499566, 0.05644371670268754, 0.05550296467374499, 1.0, 0.04743608568333407, 1.0, 0.42518628426315774, 0.019724272013910464]]"
04-03-69-4_0,4,0,04-03,['04-03-13-cyl-g-03'],['push'],push green small solid,"[['green', 'small', 'solid']]",[['move']],[['g0']],"[[0.026839123223821055, 0.062329644746738556, 0.060210535025652726, 1.0, 0.036686843191907306, 0.07148456563879173, 0.03737545214515713, 0.07819664898245542, 0.06548489905232763, 0.06704894652014501, 0.0590559019777481, 1.0, 0.05113935958523988, 1.0, 0.3624269499149341, 0.02172112999508148]]"
04-03-70-0_0,0,0,04-03,['04-03-14-cub-g-10'],['push'],push green cube,"[['green', 'cube']]",[['move']],[['g0']],"[[0.015132588863133109, 0.033893847261525854, 0.027215608864290065, 0.03986139413706724, 0.018966138620186715, 0.031199232594347575, 0.020296305724684136, 0.06945129558534063, 0.022214797219845882, 0.021539774556735836, 0.0445614107236434, 0.5148749730829264, 0.07984939752487863, 0.04672317131871707, 1.0, 0.014220063922677618]]"
04-03-71-1_0,1,0,04-03,['04-03-14-cub-g-10'],['push'],push green big cube,"[['green', 'big', 'cube']]",[['move']],[['g0']],"[[0.027611756514165, 0.060651664474462685, 0.04757772841729998, 0.059156622979439376, 0.03405176357060946, 0.05464275950654991, 0.036828420561628716, 0.09334677555691771, 0.037739158449049, 0.03619303378148609, 0.0808548817716223, 0.21423213283222733, 0.12308103625578654, 0.06735952722777586, 1.0, 0.026672738100979882]]"
04-03-72-2_0,2,0,04-03,['04-03-14-cub-g-10'],['push'],push cube,[['cube']],[['move']],[['g0']],"[[0.011578647354630715, 0.0242650974476794, 0.020019868425451906, 0.031179764392437456, 0.014614136642443067, 0.02346326646279599, 0.015927763183528877, 0.08273244217856987, 0.01691210922671231, 0.017565583697140563, 0.029952716150838207, 0.5293155242252867, 0.13584564272576188, 0.03576756515150982, 1.0, 0.010859872735213142]]"
04-03-73-3_0,3,0,04-03,['04-03-14-cub-g-10'],['push'],push green solid,"[['green', 'solid']]",[['move']],[['g0']],"[[0.015865034138507695, 0.03345181730031356, 0.027393774349273516, 0.041018015341546296, 0.019953727890164096, 0.03200469838735771, 0.02172607192162048, 0.0966117136932057, 0.02291254017660302, 0.023492867997823894, 0.04178951577109356, 0.4083103854362719, 0.15342531096073317, 0.04709095039317113, 1.0, 0.01495357624231427]]"
04-03-74-4_0,4,0,04-03,['04-03-14-cub-g-10'],['push'],push green big solid,"[['green', 'big', 'solid']]",[['move']],[['g0']],"[[0.020906137450552063, 0.043874459725985436, 0.035623484200007376, 0.05006282053599292, 0.026145559406528577, 0.04159773564608669, 0.028553933894676913, 0.10584429652011357, 0.029454157924862615, 0.029947761366353187, 0.05523373508652333, 0.28037477460166227, 0.17541398921194876, 0.05707084880730061, 1.0, 0.01989630562140583]]"
04-03-75-0_0,0,0,04-03,['04-03-15-cyl-g-03'],['push'],push green cylinder,"[['green', 'cylinder']]",[['move']],[['g0']],"[[0.17358971135487497, 1.0, 0.05723367188611362, 0.005070303180863501, 0.011179349353606198, 0.700204660348445, 0.011237995712159131, 0.003046900832238356, 0.008969963205946159, 0.0037955185179791343, 0.008302255263704247, 0.005007159112501901, 0.002984925967729806, 0.003962041127995254, 0.0054155441358427064, 1.0]]"
04-03-76-1_0,1,0,04-03,['04-03-15-cyl-g-03'],['push'],push green small cylinder,"[['green', 'small', 'cylinder']]",[['move']],[['g0']],"[[0.19920754507130398, 1.0, 0.10452276709544105, 0.009773853499190136, 0.021147935143597807, 0.5638932097244109, 0.02121725184081611, 0.005906860998050562, 0.017068487908617685, 0.007312686576439502, 0.01626001758905915, 0.009698929781070108, 0.005791205022285769, 0.007672913041374056, 0.010526336708343088, 1.0]]"
04-03-77-2_0,2,0,04-03,['04-03-15-cyl-g-03'],['push'],push cylinder,[['cylinder']],[['move']],[['g0']],"[[0.2634336296270857, 1.0, 0.038157646420203105, 0.0037230808852634937, 0.008304075420131792, 0.6475334301070327, 0.008485953903454396, 0.002241485179537954, 0.006595962630131092, 0.0028042619467301836, 0.00598653204925454, 0.003667963991324812, 0.0021964129347287076, 0.002907441523937455, 0.003962123381183825, 1.0]]"
